Country,State,Year,City,Investment,Central_assistance_sanctioned,Central_assistance_released,Houses_sanctioned,Houses_grounded,Houses_completed,Grounding_rate,Completion_rate,Grounded_completion_rate,Investment_per_house,Assistance_release_rate
India,Gujarat,"Calendar Year (Jan - Dec), 2025",Shamalaji Development Authority,0.3,0.08,0.08,3.0,3.0,3.0,1.0,1.0,1.0,0.09999999999999999,1.0
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Shehera, Municipality",71.74,22.82,16.17,1492.0,1144.0,1045.0,0.7667560321715817,0.7004021447721179,0.9134615384615384,0.04808310991957104,0.7085889570552147
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Sidhpur, Municipality",91.73,24.57,21.67,1297.0,1128.0,1083.0,0.8696993060909792,0.8350038550501157,0.9601063829787234,0.07072474942174249,0.881969881969882
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Sihor, Municipality",78.77,23.23,21.01,1245.0,1174.0,1113.0,0.9429718875502008,0.8939759036144578,0.9480408858603067,0.06326907630522088,0.9044339216530349
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Sikka, Municipality",32.64,9.95,8.64,550.0,483.0,479.0,0.8781818181818182,0.8709090909090909,0.9917184265010351,0.05934545454545455,0.8683417085427136
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Sojitra, Municipality",21.66,6.87,5.38,437.0,359.0,355.0,0.8215102974828375,0.8123569794050344,0.9888579387186629,0.049565217391304345,0.7831149927219796
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Songadh, Municipality",65.69,15.8,14.81,836.0,776.0,756.0,0.9282296650717703,0.9043062200956937,0.9742268041237113,0.07857655502392344,0.9373417721518987
India,Gujarat,"Calendar Year (Jan - Dec), 2025",Surat Development Authroity,2072.89,416.14,354.15,24293.0,21472.0,21322.0,0.8838760136664883,0.8777013954637138,0.9930141579731744,0.08532869550899436,0.8510357091363483
India,Gujarat,"Calendar Year (Jan - Dec), 2025",Surat Municipal Corporation,19765.68,3635.89,3599.23,163486.0,161968.0,161225.0,0.9907148012673868,0.9861700696084068,0.9954126741084659,0.12090136158447819,0.9899171867135694
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Surendranagar Dudhrej, MunicipalCorporation",446.31,132.02,117.56,5616.0,5196.0,5173.0,0.9252136752136753,0.9211182336182336,0.9955735180908392,0.07947115384615384,0.890471140736252
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Sutrapada, Municipality",20.91,6.35,5.33,413.0,377.0,367.0,0.9128329297820823,0.8886198547215496,0.9734748010610079,0.05062953995157385,0.8393700787401576
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Talaja, Municipality",26.64,5.91,5.38,296.0,249.0,239.0,0.8412162162162162,0.8074324324324325,0.9598393574297188,0.09,0.910321489001692
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Talala, Municipality",50.87,14.53,13.64,664.0,618.0,605.0,0.9307228915662651,0.911144578313253,0.9789644012944984,0.07661144578313253,0.9387474191328287
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Talod, Municipality",66.92,18.67,15.85,1159.0,1003.0,952.0,0.8654012079378774,0.8213977566867989,0.9491525423728814,0.05773943054357205,0.848955543652919
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Tarsadi, Municipality",91.31,24.79,23.67,1226.0,1169.0,1124.0,0.9535073409461664,0.9168026101141925,0.9615055603079555,0.07447797716150081,0.9548204921339251
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Thangadh, Municipality",100.62,39.59,33.68,1978.0,1948.0,1856.0,0.9848331648129424,0.9383215369059656,0.9527720739219713,0.050869565217391305,0.8507198787572618
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Thara, Municipality",59.76,18.67,15.99,1206.0,1118.0,1044.0,0.9270315091210614,0.8656716417910447,0.9338103756708408,0.04955223880597015,0.8564542046063203
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Tharad, Municipality",90.36,28.04,26.23,1761.0,1737.0,1545.0,0.9863713798977853,0.8773424190800682,0.8894645941278065,0.05131175468483816,0.9354493580599145
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Thasra, Municipality",29.1,8.29,5.4,528.0,351.0,341.0,0.6647727272727273,0.6458333333333334,0.9715099715099715,0.055113636363636365,0.6513872135102534
India,Gujarat,"Calendar Year (Jan - Dec), 2025",Umbergaon Industrial Development Area,16.07,3.32,3.32,138.0,138.0,138.0,1.0,1.0,1.0,0.11644927536231885,1.0
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Umbergaon, Municipality",189.83,50.36,48.58,2259.0,2161.0,2148.0,0.9566179725542275,0.950863213811421,0.993984266543267,0.08403275785745906,0.9646544876886417
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Umreth, Municipality",55.46,15.73,14.83,897.0,838.0,838.0,0.9342251950947603,0.9342251950947603,1.0,0.061828316610925305,0.9427844882390337
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Una, Municipality",56.54,14.56,13.57,756.0,701.0,701.0,0.9272486772486772,0.9272486772486772,1.0,0.07478835978835979,0.9320054945054945
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Unjha, Municipality",108.85,23.72,19.77,1318.0,1071.0,1062.0,0.8125948406676783,0.8057663125948407,0.9915966386554622,0.08258725341426403,0.8334738617200674
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Upleta, Municipality",56.66,17.45,17.02,798.0,796.0,786.0,0.9974937343358395,0.9849624060150376,0.9874371859296482,0.07100250626566415,0.9753581661891118
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Vadali, Municipality",71.64,23.35,20.63,1540.0,1419.0,1349.0,0.9214285714285714,0.875974025974026,0.9506694855532065,0.04651948051948052,0.8835117773019271
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Vadnagar, Municipality",96.18,31.24,25.82,1873.0,1621.0,1572.0,0.8654564869193807,0.8392952482648158,0.9697717458359038,0.051350774159103045,0.826504481434059
India,Gujarat,"Calendar Year (Jan - Dec), 2025",Vadodara Development Authority,799.46,140.45,124.44,9363.0,9012.0,8981.0,0.962512015379686,0.9592011107550998,0.996560142032845,0.08538502616682687,0.8860092559629762
India,Gujarat,"Calendar Year (Jan - Dec), 2025",Vadodara Municipal Corporation,9417.02,1713.55,1624.7,77678.0,77166.0,71037.0,0.9934086871443653,0.914506037745565,0.9205738278516445,0.12123149411673834,0.9481485804324357
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Vaghodia, Municipality",58.02,13.99,13.54,587.0,557.0,557.0,0.948892674616695,0.948892674616695,1.0,0.09884156729131176,0.9678341672623302
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Valia - Jhagadia, Municipality",5.28,1.12,1.12,46.0,46.0,46.0,1.0,1.0,1.0,0.11478260869565218,1.0
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Valia, Municipality",1.4,0.28,0.28,13.0,13.0,13.0,1.0,1.0,1.0,0.10769230769230768,1.0
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Vallabh Vidyanagar, Municipality",53.03,8.83,6.63,496.0,276.0,276.0,0.5564516129032258,0.5564516129032258,1.0,0.10691532258064516,0.7508493771234428
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Vallabhipur, Municipality",36.61,10.63,7.61,650.0,539.0,371.0,0.8292307692307692,0.5707692307692308,0.6883116883116883,0.05632307692307692,0.715898400752587
India,Gujarat,"Calendar Year (Jan - Dec), 2025",Valsad Industrial Development Area,31.03,4.91,4.91,208.0,208.0,208.0,1.0,1.0,1.0,0.14918269230769232,1.0
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Valsad, Municipality",545.29,110.76,109.69,5004.0,4945.0,4917.0,0.9882094324540368,0.9826139088729017,0.9943377148634985,0.10897082334132693,0.9903394727338388
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Vanthali, Municipality",16.21,4.44,3.45,252.0,197.0,183.0,0.7817460317460317,0.7261904761904762,0.9289340101522843,0.06432539682539683,0.777027027027027
India,Gujarat,"Calendar Year (Jan - Dec), 2025",Vapi Industrial Development Area,63.32,15.3,15.3,623.0,623.0,623.0,1.0,1.0,1.0,0.10163723916532906,1.0
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Vapi, Municipal Corporation",1508.81,328.25,321.4,14156.0,13736.0,13702.0,0.9703306018649336,0.9679287934444758,0.9975247524752475,0.1065844871432608,0.979131759329779
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Vasna Borsad, Municipality",1.91,0.4,0.4,15.0,15.0,15.0,1.0,1.0,1.0,0.12733333333333333,1.0
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Veraval, Municipality",162.84,41.85,39.78,2110.0,1900.0,1795.0,0.9004739336492891,0.8507109004739336,0.9447368421052632,0.07717535545023697,0.9505376344086022
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Vijalpor, Municipality",116.08,30.53,30.45,1413.0,1413.0,1408.0,1.0,0.9964614295824487,0.9964614295824487,0.0821514508138712,0.99737962659679
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Vijapur, Municipality",90.84,21.35,21.63,1083.0,1005.0,947.0,0.9279778393351801,0.8744228993536473,0.9422885572139303,0.08387811634349031,1.0131147540983605
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Viramgam, Municipality",111.83,36.22,35.43,1671.0,1644.0,1619.0,0.9838420107719928,0.9688809096349491,0.9847931873479319,0.06692399760622382,0.9781888459414688
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Visavadar, Municipality",49.67,13.31,9.04,788.0,559.0,500.0,0.7093908629441624,0.6345177664974619,0.8944543828264758,0.06303299492385787,0.6791885800150262
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Visnagar, Municipality",167.28,40.57,36.83,2022.0,1838.0,1780.0,0.9090009891196835,0.8803165182987142,0.9684439608269858,0.0827299703264095,0.9078136554104017
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Vyara, Municipality",125.71,23.67,23.0,1135.0,1100.0,1091.0,0.9691629955947136,0.9612334801762115,0.9918181818181818,0.11075770925110132,0.9716941275876636
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Wadhwan, Municipality",292.74,79.5,80.18,3672.0,3668.0,3541.0,0.9989106753812637,0.9643246187363834,0.9653762268266085,0.07972222222222222,1.008553459119497
India,Gujarat,"Calendar Year (Jan - Dec), 2025","Wankaner, Municipality",56.57,15.76,13.93,888.0,788.0,763.0,0.8873873873873874,0.8592342342342343,0.9682741116751269,0.06370495495495496,0.8838832487309645
India,Haryana,"Calendar Year (Jan - Dec), 2025","Ambala Sadar, Town Panchayat",6.19,1.1,1.1,49.0,49.0,49.0,1.0,1.0,1.0,0.1263265306122449,1.0
India,Haryana,"Calendar Year (Jan - Dec), 2025","Ambala, Municipal Corporation",314.24,106.42,72.3,4820.0,3043.0,1895.0,0.6313278008298755,0.39315352697095435,0.6227407163982912,0.06519502074688797,0.6793835745160683
India,Haryana,"Calendar Year (Jan - Dec), 2025","Assandh, Municipality",25.1,9.21,5.72,587.0,465.0,418.0,0.7921635434412265,0.7120954003407155,0.8989247311827957,0.04275979557069847,0.6210640608034744
India,Haryana,"Calendar Year (Jan - Dec), 2025","Ateli, Municipality",1.05,0.34,0.24,21.0,13.0,11.0,0.6190476190476191,0.5238095238095238,0.8461538461538461,0.05,0.7058823529411764
India,Haryana,"Calendar Year (Jan - Dec), 2025","Bahadurgarh, Municipality",171.94,27.95,22.77,1486.0,1201.0,1069.0,0.8082099596231493,0.7193808882907133,0.8900915903413822,0.11570659488559892,0.8146690518783543
India,Haryana,"Calendar Year (Jan - Dec), 2025","Barara, Municipality",18.84,6.18,3.7,373.0,322.0,261.0,0.8632707774798928,0.6997319034852547,0.8105590062111802,0.05050938337801609,0.5987055016181231
India,Haryana,"Calendar Year (Jan - Dec), 2025","Barwala, Municipality",40.33,17.17,7.96,1135.0,485.0,247.0,0.42731277533039647,0.21762114537444935,0.5092783505154639,0.03553303964757709,0.4635993011065812
India,Haryana,"Calendar Year (Jan - Dec), 2025","Bawal, Municipality",11.75,4.08,2.58,264.0,161.0,120.0,0.6098484848484849,0.45454545454545453,0.7453416149068323,0.04450757575757576,0.6323529411764706
India,Haryana,"Calendar Year (Jan - Dec), 2025","Bawani Khera, Municipality",28.35,11.87,7.15,782.0,194.0,116.0,0.24808184143222506,0.1483375959079284,0.5979381443298969,0.036253196930946294,0.6023588879528223
India,Haryana,"Calendar Year (Jan - Dec), 2025","Beri, Municipality",15.3,7.0,4.17,467.0,299.0,181.0,0.6402569593147751,0.3875802997858672,0.6053511705685619,0.03276231263383298,0.5957142857142858
India,Haryana,"Calendar Year (Jan - Dec), 2025","Bhiwani, Municipality",191.36,66.17,41.03,4211.0,2203.0,1699.0,0.5231536452149134,0.40346710995013063,0.7712210621879255,0.04544288767513655,0.6200695179084177
India,Haryana,"Calendar Year (Jan - Dec), 2025","Bhuna, Municipality",37.86,17.14,10.85,1141.0,1112.0,338.0,0.9745836985100789,0.2962313759859772,0.3039568345323741,0.033181419807186675,0.6330221703617269
India,Haryana,"Calendar Year (Jan - Dec), 2025","Cantonment Board, Ambala",42.09,7.92,7.92,360.0,360.0,360.0,1.0,1.0,1.0,0.11691666666666668,1.0
India,Haryana,"Calendar Year (Jan - Dec), 2025","Charkhi Dadri, Municipality",95.26,31.21,12.26,2052.0,369.0,232.0,0.17982456140350878,0.11306042884990253,0.6287262872628726,0.04642300194931774,0.3928228132008971
India,Haryana,"Calendar Year (Jan - Dec), 2025","Cheeka, Municipality",42.96,16.18,9.2,1054.0,840.0,594.0,0.7969639468690702,0.5635673624288425,0.7071428571428572,0.040759013282732445,0.5686032138442522
India,Haryana,"Calendar Year (Jan - Dec), 2025","Dharuhera, Municipality",125.63,17.86,16.83,1010.0,922.0,909.0,0.9128712871287129,0.9,0.9859002169197397,0.12438613861386139,0.9423292273236281
India,Haryana,"Calendar Year (Jan - Dec), 2025","Ellenabad, Municipality",18.46,7.69,4.51,495.0,344.0,298.0,0.694949494949495,0.602020202020202,0.8662790697674418,0.037292929292929294,0.5864759427828348
India,Haryana,"Calendar Year (Jan - Dec), 2025",Faridabad Municipal Corporation,1656.94,219.2,217.77,9621.0,9466.0,9338.0,0.9838894085853861,0.9705851782558985,0.9864779209803507,0.17222118282922774,0.9934762773722629
India,Haryana,"Calendar Year (Jan - Dec), 2025","Farrukhnagar, Municipality",14.02,3.01,2.09,178.0,105.0,85.0,0.5898876404494382,0.47752808988764045,0.8095238095238095,0.07876404494382022,0.6943521594684385
India,Haryana,"Calendar Year (Jan - Dec), 2025","Fatehabad, Municipality",37.38,11.55,6.3,714.0,350.0,333.0,0.49019607843137253,0.46638655462184875,0.9514285714285714,0.052352941176470595,0.5454545454545454
India,Haryana,"Calendar Year (Jan - Dec), 2025","Ferozepur Jhirka, Municipality",14.36,6.43,3.52,425.0,356.0,208.0,0.8376470588235294,0.4894117647058824,0.5842696629213483,0.03378823529411765,0.547433903576983
India,Haryana,"Calendar Year (Jan - Dec), 2025","Ganaur, Municipality",35.96,12.54,6.89,783.0,500.0,310.0,0.6385696040868455,0.3959131545338442,0.62,0.045925925925925926,0.5494417862838915
India,Haryana,"Calendar Year (Jan - Dec), 2025","Gharaunda, Municipality",36.18,12.63,7.41,779.0,493.0,446.0,0.6328626444159179,0.5725288831835686,0.9046653144016227,0.04644415917843389,0.5866983372921615
India,Haryana,"Calendar Year (Jan - Dec), 2025","Gohana, Municipality",90.93,26.86,10.99,1712.0,898.0,539.0,0.5245327102803738,0.3148364485981308,0.6002227171492205,0.05311331775700935,0.40915860014892036
India,Haryana,"Calendar Year (Jan - Dec), 2025","Gurugram, Municipal Corporation",2098.46,270.26,266.84,12509.0,12301.0,12146.0,0.9833719721800304,0.9709808937564953,0.9873993984228925,0.16775601566871853,0.9873455191297269
India,Haryana,"Calendar Year (Jan - Dec), 2025","Hailey Mandi, Municipality",20.43,6.69,4.13,436.0,225.0,179.0,0.5160550458715596,0.4105504587155963,0.7955555555555556,0.04685779816513761,0.6173393124065769
India,Haryana,"Calendar Year (Jan - Dec), 2025","Hansi, Municipality",90.26,35.35,21.22,2323.0,1511.0,1123.0,0.6504520017219113,0.48342660352991823,0.7432164129715421,0.038854928971157984,0.6002828854314002
India,Haryana,"Calendar Year (Jan - Dec), 2025","Hassan Pur, Municipality",0.51,0.05,0.05,3.0,3.0,3.0,1.0,1.0,1.0,0.17,1.0
India,Haryana,"Calendar Year (Jan - Dec), 2025","Hathin, Municipality",20.87,9.62,5.66,642.0,564.0,148.0,0.8785046728971962,0.23052959501557632,0.2624113475177305,0.03250778816199377,0.5883575883575884
India,Haryana,"Calendar Year (Jan - Dec), 2025","Hisar, Municipal Corporation",281.12,89.55,67.32,4511.0,3389.0,3154.0,0.7512746619374862,0.6991797827532698,0.9306580112127472,0.06231877632454001,0.7517587939698492
India,Haryana,"Calendar Year (Jan - Dec), 2025","Hodal, Municipality",26.72,11.4,6.66,756.0,675.0,310.0,0.8928571428571429,0.41005291005291006,0.45925925925925926,0.035343915343915344,0.5842105263157895
India,Haryana,"Calendar Year (Jan - Dec), 2025","Indri, Municipality",14.96,5.48,3.69,358.0,180.0,160.0,0.5027932960893855,0.44692737430167595,0.8888888888888888,0.041787709497206706,0.6733576642335766
India,Haryana,"Calendar Year (Jan - Dec), 2025","Jagadhri, Municipal Corporation",216.85,52.54,5.45,3394.0,255.0,255.0,0.07513258691809074,0.07513258691809074,1.0,0.06389216263995286,0.10373049105443471
India,Haryana,"Calendar Year (Jan - Dec), 2025","Jhajjar, Municipality",102.05,27.31,9.78,1727.0,569.0,498.0,0.3294730746960046,0.28836132020845395,0.875219683655536,0.05909090909090909,0.35811058220432074
India,Haryana,"Calendar Year (Jan - Dec), 2025","Jind, Municipality",139.65,40.41,26.87,2446.0,2064.0,1564.0,0.8438266557645135,0.6394112837285364,0.7577519379844961,0.05709321340964841,0.6649344221727296
India,Haryana,"Calendar Year (Jan - Dec), 2025","Julana, Municipality",30.98,10.86,3.63,721.0,302.0,282.0,0.4188626907073509,0.391123439667129,0.9337748344370861,0.042968099861303746,0.3342541436464089
India,Haryana,"Calendar Year (Jan - Dec), 2025","Kaithal, Municipality",173.72,46.88,35.2,2650.0,1848.0,1701.0,0.6973584905660377,0.6418867924528302,0.9204545454545454,0.06555471698113208,0.7508532423208192
India,Haryana,"Calendar Year (Jan - Dec), 2025","Kalanaur, Municipality",33.43,13.68,7.44,905.0,404.0,275.0,0.44640883977900553,0.30386740331491713,0.6806930693069307,0.036939226519337016,0.543859649122807
India,Haryana,"Calendar Year (Jan - Dec), 2025","Kalanwali, Municipality",14.83,6.37,3.85,414.0,135.0,116.0,0.32608695652173914,0.28019323671497587,0.8592592592592593,0.035821256038647345,0.6043956043956044
India,Haryana,"Calendar Year (Jan - Dec), 2025","Kalayat, Municipality",27.21,10.37,3.97,681.0,659.0,429.0,0.9676945668135095,0.6299559471365639,0.6509863429438544,0.03995594713656388,0.38283510125361625
India,Haryana,"Calendar Year (Jan - Dec), 2025","Kalka, Municipality",58.25,10.73,10.73,464.0,464.0,464.0,1.0,1.0,1.0,0.1255387931034483,1.0
India,Haryana,"Calendar Year (Jan - Dec), 2025","Kanina, Municipality",17.01,7.8,4.09,520.0,353.0,17.0,0.6788461538461539,0.032692307692307694,0.04815864022662889,0.032711538461538466,0.5243589743589744
India,Haryana,"Calendar Year (Jan - Dec), 2025","Karnal, Municipal Corporation",372.3,93.03,72.0,4997.0,3140.0,2997.0,0.6283770262157294,0.5997598559135481,0.9544585987261146,0.07450470282169301,0.7739438890680426
India,Haryana,"Calendar Year (Jan - Dec), 2025","Kharkhoda, Municipality",10.19,4.25,2.15,278.0,231.0,95.0,0.8309352517985612,0.34172661870503596,0.41125541125541126,0.036654676258992804,0.5058823529411764
India,Haryana,"Calendar Year (Jan - Dec), 2025","Ladwa, Municipality",46.84,16.47,7.69,1047.0,574.0,492.0,0.5482330468003821,0.4699140401146132,0.8571428571428571,0.04473734479465139,0.466909532483303
India,Haryana,"Calendar Year (Jan - Dec), 2025","Loharu, Municipality",13.19,5.73,3.1,382.0,26.0,21.0,0.06806282722513089,0.0549738219895288,0.8076923076923077,0.034528795811518326,0.5410122164048865
India,Haryana,"Calendar Year (Jan - Dec), 2025","Maham, Municipality",31.98,13.15,8.22,869.0,616.0,429.0,0.7088607594936709,0.4936708860759494,0.6964285714285714,0.03680092059838895,0.6250950570342205
India,Haryana,"Calendar Year (Jan - Dec), 2025","Mahendragarh, Municipality",44.16,13.76,4.37,898.0,296.0,107.0,0.32962138084632514,0.11915367483296214,0.3614864864864865,0.04917594654788418,0.3175872093023256
India,Haryana,"Calendar Year (Jan - Dec), 2025","Mandi Dabwali, Municipality",18.19,6.05,4.06,361.0,203.0,184.0,0.5623268698060941,0.5096952908587258,0.9064039408866995,0.050387811634349036,0.6710743801652892
India,Haryana,"Calendar Year (Jan - Dec), 2025","Nagal Chaudhry, Municipality",21.9,9.72,5.01,647.0,239.0,167.0,0.3693972179289026,0.2581143740340031,0.698744769874477,0.033848531684698605,0.5154320987654321
India,Haryana,"Calendar Year (Jan - Dec), 2025","Naraingarh, Municipality",22.28,5.89,4.42,337.0,279.0,237.0,0.827893175074184,0.7032640949554896,0.8494623655913979,0.06611275964391691,0.7504244482173175
India,Haryana,"Calendar Year (Jan - Dec), 2025","Narnaul, Municipality",55.16,21.7,12.72,1397.0,711.0,217.0,0.5089477451682176,0.15533285612025768,0.30520393811533053,0.039484609878310664,0.5861751152073733
India,Haryana,"Calendar Year (Jan - Dec), 2025","Narnaund, Municipality",39.57,15.68,8.16,1040.0,465.0,320.0,0.44711538461538464,0.3076923076923077,0.6881720430107527,0.03804807692307692,0.5204081632653061
India,Haryana,"Calendar Year (Jan - Dec), 2025","Narwana, Municipality",57.75,17.49,10.72,1052.0,824.0,538.0,0.7832699619771863,0.5114068441064639,0.6529126213592233,0.05489543726235741,0.6129216695254432
India,Haryana,"Calendar Year (Jan - Dec), 2025","Nilokheri, Municipality",15.59,4.68,3.48,263.0,161.0,151.0,0.6121673003802282,0.5741444866920152,0.937888198757764,0.059277566539923957,0.7435897435897436
India,Haryana,"Calendar Year (Jan - Dec), 2025","Nissing, Municipality",12.88,4.63,3.17,288.0,141.0,137.0,0.4895833333333333,0.4756944444444444,0.9716312056737588,0.044722222222222226,0.6846652267818575
India,Haryana,"Calendar Year (Jan - Dec), 2025","Nuh, Municipality",12.16,4.55,2.65,298.0,180.0,119.0,0.6040268456375839,0.39932885906040266,0.6611111111111111,0.040805369127516776,0.5824175824175825
India,Haryana,"Calendar Year (Jan - Dec), 2025","Palwal, Municipality",204.12,57.9,21.05,3704.0,1250.0,720.0,0.33747300215982723,0.19438444924406048,0.576,0.055107991360691146,0.3635578583765112
India,Haryana,"Calendar Year (Jan - Dec), 2025","Panchkula, Municipal Corporation",182.96,24.62,24.13,1072.0,1042.0,1042.0,0.9720149253731343,0.9720149253731343,1.0,0.17067164179104477,0.980097481722177
India,Haryana,"Calendar Year (Jan - Dec), 2025","Panipat, Municipal Corporation",207.97,50.12,42.17,2738.0,2481.0,1931.0,0.9061358655953251,0.7052593133674214,0.7783151954856913,0.07595690284879474,0.8413806863527534
India,Haryana,"Calendar Year (Jan - Dec), 2025","Pataudi, Municipality",10.69,4.61,2.82,302.0,78.0,67.0,0.2582781456953642,0.22185430463576158,0.8589743589743589,0.03539735099337748,0.6117136659436008
India,Haryana,"Calendar Year (Jan - Dec), 2025","Pehowa, Municipality",33.56,11.55,6.63,707.0,341.0,309.0,0.4823196605374823,0.43705799151343705,0.906158357771261,0.04746817538896747,0.574025974025974
India,Haryana,"Calendar Year (Jan - Dec), 2025","Pinjore, Municipal Corporation",143.38,27.44,19.29,1366.0,823.0,823.0,0.6024890190336749,0.6024890190336749,1.0,0.10496339677891654,0.7029883381924198
India,Haryana,"Calendar Year (Jan - Dec), 2025","Punahana, Municipality",27.27,11.1,6.38,739.0,618.0,40.0,0.8362652232746955,0.05412719891745602,0.06472491909385113,0.036901217861975644,0.5747747747747748
India,Haryana,"Calendar Year (Jan - Dec), 2025","Pundri, Municipality",28.35,10.05,4.29,646.0,568.0,474.0,0.8792569659442725,0.7337461300309598,0.8345070422535211,0.04388544891640867,0.426865671641791
India,Haryana,"Calendar Year (Jan - Dec), 2025","Radaur, Municipality",12.38,4.3,3.1,252.0,244.0,193.0,0.9682539682539683,0.7658730158730159,0.7909836065573771,0.04912698412698413,0.7209302325581396
India,Haryana,"Calendar Year (Jan - Dec), 2025","Rajound, Municipality",34.48,13.38,4.21,891.0,874.0,353.0,0.9809203142536476,0.3961840628507295,0.40389016018306634,0.03869809203142536,0.3146487294469357
India,Haryana,"Calendar Year (Jan - Dec), 2025","Rania, Municipality",10.33,4.39,2.44,287.0,130.0,115.0,0.4529616724738676,0.40069686411149824,0.8846153846153846,0.03599303135888502,0.5558086560364465
India,Haryana,"Calendar Year (Jan - Dec), 2025","Ratia, Municipality",26.25,11.25,5.88,735.0,608.0,406.0,0.8272108843537415,0.5523809523809524,0.6677631578947368,0.03571428571428571,0.5226666666666666
India,Haryana,"Calendar Year (Jan - Dec), 2025","Rewari, Municipality",320.27,63.09,28.42,3626.0,1309.0,1292.0,0.361003861003861,0.35631549917264205,0.987012987012987,0.08832597904026475,0.45046758598827075
India,Haryana,"Calendar Year (Jan - Dec), 2025","Rohtak, Municipal Corporation",531.36,155.6,76.7,7142.0,3430.0,3089.0,0.4802576309157099,0.43251190142817136,0.9005830903790087,0.07439932791935032,0.4929305912596401
India,Haryana,"Calendar Year (Jan - Dec), 2025","Safidon, Municipality",61.31,20.75,9.93,1344.0,587.0,488.0,0.4367559523809524,0.3630952380952381,0.8313458262350937,0.045617559523809526,0.47855421686746985
India,Haryana,"Calendar Year (Jan - Dec), 2025","Samalkha, Municipality",28.46,9.24,5.19,560.0,348.0,254.0,0.6214285714285714,0.45357142857142857,0.7298850574712644,0.05082142857142857,0.5616883116883117
India,Haryana,"Calendar Year (Jan - Dec), 2025","Sampla, Municipality",22.68,10.13,5.74,672.0,266.0,228.0,0.3958333333333333,0.3392857142857143,0.8571428571428571,0.03375,0.5666337611056268
India,Haryana,"Calendar Year (Jan - Dec), 2025","Shahbad, Municipality",29.0,9.53,5.54,578.0,337.0,280.0,0.583044982698962,0.4844290657439446,0.8308605341246291,0.050173010380622836,0.5813221406086044
India,Haryana,"Calendar Year (Jan - Dec), 2025","Sirsa, Municipality",109.94,27.31,39.46,1605.0,530.0,525.0,0.3302180685358255,0.32710280373831774,0.9905660377358491,0.06849844236760125,1.4448919809593557
India,Haryana,"Calendar Year (Jan - Dec), 2025","Siwani, Municipality",33.11,14.77,9.01,974.0,149.0,135.0,0.15297741273100615,0.13860369609856263,0.9060402684563759,0.03399383983572895,0.6100203114421124
India,Haryana,"Calendar Year (Jan - Dec), 2025","Sohna, Municipality",137.13,30.73,27.03,1599.0,1193.0,1143.0,0.7460913070669168,0.7148217636022514,0.9580888516345348,0.08575984990619137,0.8795964855190368
India,Haryana,"Calendar Year (Jan - Dec), 2025","Sonipat, Municipal Corporation",337.98,63.06,52.43,3235.0,2265.0,2181.0,0.7001545595054096,0.6741885625965996,0.9629139072847682,0.10447604327666152,0.8314303837614969
India,Haryana,"Calendar Year (Jan - Dec), 2025","Taoru, Municipality",10.32,3.9,2.42,255.0,214.0,140.0,0.8392156862745098,0.5490196078431373,0.6542056074766355,0.04047058823529412,0.6205128205128205
India,Haryana,"Calendar Year (Jan - Dec), 2025","Taraori, Municipality",30.93,11.25,6.62,722.0,377.0,331.0,0.5221606648199446,0.4584487534626039,0.8779840848806366,0.0428393351800554,0.5884444444444444
